39.000	999.000	999.000	999.000	999.000	999.000	999.000
40.000	999.000	999.000	999.000	999.000	999.000	999.000
41.000	999.000	999.000	999.000	999.000	999.000	999.000
42.000	999.000	999.000	999.000	999.000	999.000	999.000
43.000	999.000	999.000	999.000	999.000	999.000	999.000
44.000	999.000	999.000	999.000	999.000	999.000	999.000
45.000	999.000	999.000	999.000	999.000	999.000	999.000
46.000	999.000	999.000	999.000	999.000	999.000	999.000
47.000	999.000	999.000	999.000	999.000	999.000	999.000
48.000	999.000	999.000	999.000	999.000	999.000	999.000
49.000	999.000	999.000	999.000	999.000	999.000	999.000
50.000	999.000	999.000	999.000	999.000	999.000	999.000
51.000	999.000	999.000	999.000	999.000	999.000	999.000
52.000	999.000	999.000	999.000	999.000	999.000	999.000
53.000	999.000	999.000	999.000	999.000	999.000	999.000
54.000	999.000	999.000	999.000	999.000	999.000	999.000
55.000	999.000	999.000	999.000	999.000	999.000	999.000
56.000	999.000	999.000	999.000	999.000	999.000	999.000
57.000	999.000	999.000	999.000	999.000	999.000	999.000
58.000	999.000	999.000	999.000	999.000	999.000	999.000
59.000	999.000	999.000	999.000	999.000	999.000	999.000
60.000	999.000	999.000	999.000	999.000	999.000	999.000
61.000	999.000	999.000	999.000	999.000	999.000	999.000
62.000	999.000	999.000	999.000	999.000	999.000	999.000
63.000	999.000	999.000	999.000	999.000	999.000	999.000
64.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.500	0.000	0.000	1.000	0.000	0.000
-22.500	22.500	1.000	1.000	1.000	0.000	0.000
-18.500	-26.500	1.000	2.000	1.000	0.000	0.000
28.500	6.500	1.000	3.000	1.000	0.000	2.000
65.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.500	0.000	0.000	2.000	0.000	0.000
-23.250	24.000	1.000	1.000	2.000	1.677	0.000
-18.750	-28.000	1.000	2.000	2.000	1.521	0.000
46.000	12.250	1.000	3.000	2.000	18.420	2.000
66.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.500	0.000	0.000	3.000	0.000	0.000
-14.625	15.000	1.000	1.000	3.000	9.428	0.000
-19.625	-29.500	1.000	2.000	3.000	2.171	0.000
54.750	15.125	1.000	3.000	3.000	18.420	2.000
67.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.250	0.000	0.000	4.000	0.000	0.000
-20.562	21.000	1.000	1.000	4.000	11.292	0.000
-23.062	-32.000	1.000	2.000	4.000	3.754	0.000
59.125	16.812	1.000	3.000	4.000	16.160	2.000
68.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.375	0.000	0.000	5.000	0.000	0.000
-23.281	23.500	1.000	1.000	5.000	10.511	0.000
-22.781	-33.250	1.000	2.000	5.000	3.516	0.000
61.312	17.406	1.000	3.000	5.000	13.835	2.000
69.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.687	0.000	0.000	6.000	0.000	0.000
-27.391	25.500	1.000	1.000	6.000	10.283	0.000
-23.141	-38.125	1.000	2.000	6.000	4.559	0.000
62.406	17.453	1.000	3.000	6.000	11.894	2.000
70.000	999.000	999.000	999.000	999.000	999.000	999.000
545.000	503.344	0.000	0.000	7.000	0.000	0.000
-28.695	27.250	1.000	1.000	7.000	9.437	0.000
-23.820	-38.062	1.000	2.000	7.000	4.103	0.000
62.953	17.977	1.000	3.000	7.000	10.411	2.000
71.000	999.000	999.000	999.000	999.000	999.000	999.000
545.500	503.172	0.000	0.000	8.000	0.000	0.000
-30.598	28.875	1.000	1.000	8.000	8.883	0.000
-24.910	-38.781	1.000	2.000	8.000	3.916	0.000
62.727	18.238	1.000	3.000	8.000	9.196	2.000
72.000	999.000	999.000	999.000	999.000	999.000	999.000
545.500	503.086	0.000	0.000	9.000	0.000	1.000
-31.799	30.937	1.000	1.000	9.000	8.426	1.000
-25.955	-40.391	1.000	2.000	9.000	3.908	0.000
63.113	18.119	1.000	3.000	9.000	8.264	2.000
73.000	999.000	999.000	999.000	999.000	999.000	999.000
545.500	503.086	0.000	0.000	9.000	0.000	1.000
-31.799	30.937	1.000	1.000	9.000	8.426	1.000
-25.955	-40.391	1.000	2.000	9.000	3.908	0.000
63.113	18.119	1.000	3.000	9.000	8.264	2.000
74.000	999.000	999.000	999.000	999.000	999.000	999.000
545.500	503.086	0.000	0.000	9.000	0.000	1.000
-31.799	30.937	1.000	1.000	9.000	8.426	1.000
-25.955	-40.391	1.000	2.000	9.000	3.908	0.000
63.113	18.119	1.000	3.000	9.000	8.264	2.000
75.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
76.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
77.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
78.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
79.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
80.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
81.000	999.000	999.000	999.000	999.000	999.000	999.000
545.750	503.043	0.000	0.000	10.000	0.000	1.000
-28.899	27.969	1.000	1.000	10.000	8.414	1.000
-26.478	-34.695	1.000	2.000	10.000	4.661	0.000
37.057	11.060	1.000	3.000	10.000	12.837	2.000
82.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
83.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
84.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
85.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
86.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
87.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
88.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
89.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
90.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
91.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
92.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
93.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
94.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
95.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
96.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
97.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
98.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
99.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
100.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
101.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
102.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
103.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	1.000
-24.739	-29.848	1.000	2.000	11.000	5.173	0.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
104.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	2.000
-24.739	-29.848	1.000	2.000	11.000	5.173	1.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
105.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	2.000
-24.739	-29.848	1.000	2.000	11.000	5.173	1.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
106.000	999.000	999.000	999.000	999.000	999.000	999.000
545.125	502.771	0.000	0.000	11.000	0.000	1.000
-34.200	34.234	1.000	1.000	11.000	9.141	2.000
-24.739	-29.848	1.000	2.000	11.000	5.173	1.000
24.778	7.780	1.000	3.000	11.000	13.981	2.000
107.000	999.000	999.000	999.000	999.000	999.000	999.000
542.312	503.886	0.000	0.000	12.000	0.000	1.000
-35.600	33.117	1.000	1.000	12.000	8.678	2.000
-22.619	-37.424	1.000	2.000	12.000	6.053	1.000
30.889	7.140	1.000	3.000	12.000	13.840	2.000
108.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
109.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
110.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
111.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
112.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
113.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
114.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
115.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
116.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
117.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
118.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
119.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
120.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
121.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	1.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	1.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
122.000	999.000	999.000	999.000	999.000	999.000	999.000
540.656	502.693	0.000	0.000	13.000	0.000	2.000
-27.050	24.309	1.000	1.000	13.000	9.899	2.000
-26.560	-47.212	1.000	2.000	13.000	7.211	2.000
34.445	10.320	1.000	3.000	13.000	13.509	2.000
123.000	999.000	999.000	999.000	999.000	999.000	999.000
